11384	1425628340.119314000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x10cceb	0
11386	1425628340.119314000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x11cceb	0
11388	1425628340.119314000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x12cceb	0
11390	1425628340.120338000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x13cceb	0
11392	1425628340.122898000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x14cceb	0
11394	1425628340.219154000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x15cceb	0
11396	1425628340.303637000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb9ffec	0
11398	1425628340.307218000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x16cceb	0
11400	1425628340.456725000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbaffec	0
11402	1425628340.482835000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x17cceb	0
11404	1425628340.483347000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x18cceb	0
11406	1425628340.490003000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x19cceb	0
11408	1425628340.491538000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1acceb	0
11410	1425628340.559638000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbbffec	0
11412	1425628340.562706000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1bcceb	0
11414	1425628340.655382000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbcffec	0
11416	1425628340.655382000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbdffec	0
11418	1425628340.656405000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbeffec	0
11420	1425628340.656405000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xbfffec	0
11422	1425628340.656917000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc0ffec	0
11424	1425628340.656917000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc1ffec	0
11426	1425628340.657430000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc2ffec	0
11428	1425628340.657942000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc3ffec	0
11430	1425628340.657942000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc4ffec	0
11432	1425628340.658454000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xc5ffec	0
11434	1425628340.658962000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1ccceb	0
11436	1425628340.658962000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x1dcceb	0
